timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,label
2026-04-22 08:31:07.168822+00:00,10.81.47.182,55.132.243.179,22144,445,UDP,19,11955,0.5481,benign
2026-04-23 03:03:57.168822+00:00,10.0.182.48,112.157.188.174,45401,53,TCP,14,8938,2.98902,benign
2026-04-23 12:00:17.168822+00:00,10.31.7.205,33.136.229.161,59179,443,TCP,30,14107,0.34666,benign
2026-04-22 15:34:40.168822+00:00,10.182.228.139,91.143.183.20,3233,445,TCP,18,10461,2.383,benign
2026-04-22 06:50:43.168822+00:00,10.151.9.6,50.149.23.119,33741,22,TCP,35,9788,2.71931,benign
2026-04-23 11:17:51.168822+00:00,10.157.130.207,172.128.205.19,43066,3306,TCP,27,14720,3.34424,benign
2026-04-22 15:26:17.168822+00:00,10.140.7.164,108.230.153.214,64573,3389,TCP,21,10528,3.10541,benign
2026-04-24 00:29:30.168822+00:00,10.32.226.120,96.12.77.229,33309,445,TCP,18,12533,0.74195,benign
2026-04-22 22:25:09.168822+00:00,10.112.10.78,57.215.162.198,57765,3306,TCP,22,10828,4.38682,benign
2026-04-24 02:02:55.168822+00:00,10.5.27.148,211.237.129.168,50088,31099,TCP,7,469,0.09098,port_scan
2026-04-22 10:31:10.168822+00:00,10.123.143.205,34.31.235.41,51983,53,TCP,17,7909,1.78911,benign
2026-04-23 04:57:37.168822+00:00,10.205.224.20,21.18.3.107,7273,8080,TCP,17,3399,0.79268,benign
2026-04-23 02:09:12.168822+00:00,10.19.228.222,28.41.224.9,33550,3389,TCP,20,9768,5.02349,benign
2026-04-22 20:25:04.168822+00:00,10.4.7.77,35.131.52.78,49194,443,TCP,23,12593,4.6942,benign
2026-04-22 23:40:11.168822+00:00,10.140.12.114,109.50.185.179,9069,22,TCP,20,10822,1.5844,benign
2026-04-23 00:41:15.168822+00:00,10.62.234.208,14.146.84.141,63063,80,TCP,23,12494,3.35688,benign
2026-04-22 09:09:24.168822+00:00,10.133.31.68,149.90.155.192,45166,22,TCP,72,18504,2.80661,brute_force
2026-04-22 17:17:36.168822+00:00,10.51.219.156,181.38.141.113,55921,22,TCP,25,11866,1.94972,benign
2026-04-22 19:33:52.168822+00:00,10.87.5.212,201.98.60.203,41846,80,TCP,1477,1335208,0.31214,dos
2026-04-23 11:03:45.168822+00:00,10.153.61.228,94.47.137.251,58707,8080,TCP,18,4328,4.90046,benign
2026-04-22 20:20:51.168822+00:00,10.192.17.2,74.40.120.112,59095,443,TCP,16,8081,0.46376,benign
2026-04-22 12:47:56.168822+00:00,10.1.68.104,74.154.5.108,5913,445,TCP,28,11638,3.85561,benign
2026-04-23 15:22:03.168822+00:00,10.236.216.254,39.223.140.164,61487,53,UDP,22,14765,1.6176,benign
2026-04-22 21:36:17.168822+00:00,10.238.1.204,138.173.173.224,35191,443,TCP,608,583680,0.71013,dos
2026-04-22 07:18:19.168822+00:00,10.235.165.245,140.32.94.114,32556,3389,TCP,52,12428,3.98919,brute_force
2026-04-22 14:31:15.168822+00:00,10.108.201.201,202.102.221.191,16936,26083,UDP,27,2160,0.21736,port_scan
2026-04-23 08:50:52.168822+00:00,10.57.192.121,94.214.120.115,27106,445,TCP,14,6921,1.90826,benign
2026-04-22 16:11:07.168822+00:00,10.46.27.182,38.29.140.194,36177,80,TCP,555,612165,1.85091,dos
2026-04-24 02:47:53.168822+00:00,10.207.202.247,190.199.114.70,35395,80,UDP,20,11593,4.03207,benign
2026-04-23 14:33:44.168822+00:00,10.229.47.186,97.43.133.36,46606,27945,TCP,9,729,0.39215,port_scan
2026-04-22 20:39:19.168822+00:00,10.56.186.110,171.25.104.74,44839,3389,UDP,29,13421,3.38089,benign
2026-04-24 05:59:02.168822+00:00,10.229.31.50,143.182.99.73,49202,445,TCP,16,6061,1.9019,benign
2026-04-23 16:41:36.168822+00:00,10.158.140.219,205.213.215.85,38341,3389,TCP,24,14673,4.8327,benign
2026-04-23 14:45:09.168822+00:00,10.227.66.161,20.179.53.54,64992,53,TCP,27,6827,1.01681,benign
2026-04-22 09:54:25.168822+00:00,10.193.237.91,179.29.213.62,57698,53,TCP,21,13366,1.63047,benign
2026-04-22 18:02:58.168822+00:00,10.12.89.55,81.159.176.169,62801,1058,UDP,6,330,0.02697,port_scan
2026-04-23 11:23:59.168822+00:00,10.12.56.50,118.158.96.108,47737,80,TCP,826,849954,1.07933,dos
2026-04-23 01:54:00.168822+00:00,10.20.196.159,36.142.88.240,16968,3389,TCP,107,26857,3.48903,brute_force
2026-04-23 23:12:02.168822+00:00,10.39.102.213,215.19.163.21,63254,445,TCP,28,20169,6.48442,benign
2026-04-23 12:28:25.168822+00:00,10.61.60.185,86.125.73.204,60091,22,TCP,23,12761,4.40473,benign
2026-04-22 10:08:46.168822+00:00,10.101.172.50,12.224.250.186,20168,22,TCP,27,12823,6.52278,benign
2026-04-23 23:58:02.168822+00:00,10.10.136.112,221.56.157.193,58052,8080,UDP,28,13188,6.72059,benign
2026-04-24 03:10:48.168822+00:00,10.215.183.86,84.55.98.4,34705,445,TCP,15,7488,2.9844,benign
2026-04-23 16:36:59.168822+00:00,10.26.138.202,122.38.80.246,47693,22,UDP,23,19678,2.15339,benign
2026-04-23 19:11:51.168822+00:00,10.76.157.9,25.182.62.38,23095,8080,TCP,21,7047,3.75444,benign
2026-04-22 13:18:37.168822+00:00,10.183.213.64,127.79.174.225,17645,80,TCP,21,14103,0.51853,benign
2026-04-23 17:45:00.168822+00:00,10.170.190.61,163.181.161.62,26964,3389,TCP,21,12590,4.46568,benign
2026-04-23 11:19:15.168822+00:00,10.44.97.219,106.249.134.148,13168,443,TCP,24,17653,4.08341,benign
2026-04-22 12:22:27.168822+00:00,10.93.52.73,143.140.29.149,10136,53,TCP,25,15201,0.98433,benign
2026-04-22 15:47:49.168822+00:00,10.68.135.171,44.186.228.67,29125,22,TCP,71,20448,0.46956,brute_force
2026-04-23 08:42:09.168822+00:00,10.70.85.125,73.6.81.166,62165,80,UDP,17,11267,5.01244,benign
2026-04-23 00:18:00.168822+00:00,10.78.115.16,48.120.205.207,3543,443,UDP,1348,1031220,0.71891,dos
2026-04-23 10:02:45.168822+00:00,10.97.209.112,18.236.215.156,22130,53,UDP,28,17519,2.12993,benign
2026-04-24 04:38:38.168822+00:00,10.117.153.100,181.151.105.162,19339,443,ICMP,2196,2582496,0.95717,dos
2026-04-23 12:30:08.168822+00:00,10.107.62.193,199.19.186.93,14422,80,UDP,1656,1793448,0.60359,dos
2026-04-24 01:09:08.168822+00:00,10.141.4.143,191.167.25.134,5758,31842,TCP,9,495,0.20634,port_scan
2026-04-22 07:44:05.168822+00:00,10.91.0.129,188.200.175.31,12363,8080,TCP,21,9027,3.88754,benign
2026-04-22 18:39:27.168822+00:00,10.21.49.156,222.162.207.214,34860,80,UDP,17,9912,5.33925,benign
2026-04-24 01:05:45.168822+00:00,10.131.72.221,220.169.140.20,28566,53,UDP,20,7941,4.91734,benign
2026-04-23 17:18:08.168822+00:00,10.250.23.64,39.169.236.217,40798,22,ICMP,21,9891,0.9114,benign
2026-04-22 23:30:42.168822+00:00,10.1.38.93,191.37.114.158,56265,22,UDP,15,5768,3.32568,benign
2026-04-22 22:08:57.168822+00:00,10.11.234.175,142.124.239.58,8204,3306,TCP,15,8867,2.74664,benign
2026-04-23 18:06:54.168822+00:00,10.21.74.182,188.112.163.108,22331,3306,UDP,17,7049,0.47575,benign
2026-04-22 06:42:34.168822+00:00,10.69.121.29,87.145.136.191,57402,443,UDP,20,6797,0.84021,benign
2026-04-22 10:10:49.168822+00:00,10.220.13.25,26.24.97.52,16236,443,TCP,10,3644,0.35889,benign
2026-04-23 23:08:17.168822+00:00,10.58.93.101,162.163.36.32,7268,443,UDP,22,9681,0.47367,benign
2026-04-23 18:27:29.168822+00:00,10.176.168.2,189.167.228.167,16474,443,TCP,815,845155,1.28564,dos
2026-04-23 21:48:43.168822+00:00,10.25.81.94,96.85.212.252,26583,20581,UDP,25,2850,0.06393,port_scan
2026-04-23 05:15:20.168822+00:00,10.196.253.64,103.120.101.245,17531,3389,TCP,21,10444,2.28381,benign
2026-04-22 20:27:07.168822+00:00,10.173.70.254,36.45.209.238,33342,445,UDP,18,10293,3.24847,benign
2026-04-23 01:10:29.168822+00:00,10.158.20.24,69.146.72.252,14191,3306,TCP,30,17492,1.42795,benign
2026-04-23 19:23:34.168822+00:00,10.103.113.59,25.152.150.237,38577,80,TCP,17,10602,5.53258,benign
2026-04-22 17:49:46.168822+00:00,10.20.240.175,130.89.125.161,56868,8080,TCP,23,5816,4.71141,benign
2026-04-22 07:50:38.168822+00:00,10.230.73.145,191.8.182.149,21609,53,TCP,22,7968,3.15078,benign
2026-04-23 06:11:44.168822+00:00,10.162.78.164,52.95.141.210,36012,22,TCP,166,37350,2.10633,brute_force
2026-04-23 08:14:31.168822+00:00,10.138.218.222,189.126.178.133,47025,8080,ICMP,31,17037,2.94798,benign
2026-04-23 02:27:32.168822+00:00,10.236.146.15,155.250.22.227,5304,52440,TCP,16,1552,0.23714,port_scan
2026-04-24 05:26:54.168822+00:00,10.195.105.175,49.237.105.44,23045,3306,UDP,14,4253,3.80773,benign
2026-04-23 11:25:42.168822+00:00,10.170.24.49,20.224.185.109,41944,22,TCP,24,10883,2.62196,benign
2026-04-23 20:10:46.168822+00:00,10.193.141.53,208.217.45.130,17325,80,TCP,1727,2062038,1.06363,dos
2026-04-22 17:35:40.168822+00:00,10.217.221.57,147.170.128.64,27594,443,UDP,22,11953,1.96351,benign
2026-04-23 09:57:34.168822+00:00,10.78.49.144,60.49.122.142,30258,80,TCP,1231,963873,0.81924,dos
2026-04-22 23:25:44.168822+00:00,10.195.72.5,211.36.121.159,61441,80,TCP,23,13470,3.06332,benign
2026-04-22 23:53:30.168822+00:00,10.2.67.199,102.8.172.51,8341,80,UDP,21,10582,8.16845,benign
2026-04-22 11:13:12.168822+00:00,10.92.182.231,167.70.172.43,41935,22,UDP,19,13530,2.78741,benign
2026-04-23 17:37:44.168822+00:00,10.235.79.146,142.30.75.194,63351,443,TCP,2147,2451874,1.40364,dos
2026-04-23 04:22:16.168822+00:00,10.185.47.177,68.106.110.65,59430,80,ICMP,28,10177,2.59757,benign
2026-04-24 05:09:07.168822+00:00,10.43.144.99,133.77.134.202,36511,41304,TCP,29,2320,0.10394,port_scan
2026-04-23 10:24:51.168822+00:00,10.97.84.125,170.57.175.194,26066,80,TCP,1427,1231501,0.8442,dos
2026-04-22 15:33:15.168822+00:00,10.104.66.58,129.186.106.18,10317,53,TCP,23,13844,1.57742,benign
2026-04-23 16:51:47.168822+00:00,10.124.252.166,133.231.122.144,17907,53,TCP,24,11109,3.35022,benign
2026-04-22 08:42:36.168822+00:00,10.21.18.188,153.213.125.81,52379,443,TCP,2175,2405550,1.63244,dos
2026-04-23 18:11:01.168822+00:00,10.139.144.95,144.175.170.154,2755,3389,UDP,90,9180,1.24705,brute_force
2026-04-23 00:26:28.168822+00:00,10.141.149.156,222.68.80.217,47496,443,TCP,13,6725,5.79997,benign
2026-04-22 08:13:13.168822+00:00,10.240.230.213,49.207.63.171,60992,3306,TCP,18,5680,1.94251,benign
2026-04-23 07:08:32.168822+00:00,10.172.174.69,192.221.154.56,28796,22,TCP,22,13004,6.89762,benign
2026-04-23 05:26:10.168822+00:00,10.220.68.32,82.181.162.74,53219,3389,TCP,24,8730,1.97743,benign
2026-04-22 18:06:10.168822+00:00,10.211.105.122,132.239.14.144,64483,443,TCP,1755,1293435,1.23699,dos
2026-04-22 11:27:27.168822+00:00,10.160.179.21,128.216.65.46,50163,3389,UDP,21,11858,2.66636,benign
2026-04-23 11:55:38.168822+00:00,10.95.200.188,104.81.226.194,33319,22,TCP,21,11143,0.9844,benign
2026-04-23 04:07:20.168822+00:00,10.160.108.91,94.91.3.23,37427,22,TCP,21,9062,8.0054,benign
2026-04-22 21:00:51.168822+00:00,10.125.46.236,128.167.202.28,14748,443,TCP,18,8829,0.89615,benign
2026-04-23 09:13:40.168822+00:00,10.48.126.193,44.141.22.213,9530,445,TCP,19,13021,1.68497,benign
2026-04-24 05:27:52.168822+00:00,10.57.251.135,104.148.198.128,52068,46507,UDP,38,2508,0.36198,port_scan
2026-04-24 00:04:24.168822+00:00,10.40.2.80,26.58.88.42,34535,3306,ICMP,26,13598,2.937,benign
2026-04-22 19:04:08.168822+00:00,10.71.12.154,120.4.36.204,60938,445,TCP,19,8398,1.32314,benign
2026-04-22 23:59:50.168822+00:00,10.131.18.211,37.7.113.219,48950,80,TCP,1230,1202940,0.48408,dos
2026-04-23 20:52:31.168822+00:00,10.116.150.153,62.101.194.232,17949,22,TCP,15,7963,3.74506,benign
2026-04-22 12:35:29.168822+00:00,10.213.57.11,74.39.62.206,63124,3306,TCP,23,9500,1.93601,benign
2026-04-24 04:38:06.168822+00:00,10.55.173.170,82.220.125.107,1457,445,TCP,20,10419,6.2051,benign
2026-04-23 02:06:40.168822+00:00,10.79.248.176,164.250.191.54,7193,3389,TCP,134,33768,3.52521,brute_force
2026-04-23 06:18:38.168822+00:00,10.78.251.53,79.28.150.247,40329,80,UDP,1766,1333330,0.41006,dos
2026-04-24 04:59:12.168822+00:00,10.7.250.112,77.65.236.8,40007,8080,TCP,22,11302,4.58021,benign
2026-04-22 15:53:47.168822+00:00,10.212.218.238,55.100.239.252,48296,8080,TCP,20,6528,2.25618,benign
2026-04-22 14:17:49.168822+00:00,10.193.11.139,200.214.7.25,42767,8080,TCP,18,10616,4.91943,benign
2026-04-24 01:04:14.168822+00:00,10.238.195.213,200.91.41.137,17852,53,UDP,18,13860,1.86495,benign
2026-04-23 17:03:57.168822+00:00,10.200.76.198,206.203.106.49,10603,80,TCP,13,8938,3.35409,benign
2026-04-23 01:38:41.168822+00:00,10.159.147.44,173.23.29.187,63190,22,TCP,95,9310,3.76154,brute_force
2026-04-22 11:25:20.168822+00:00,10.27.106.63,50.5.252.131,22845,80,UDP,1921,2255254,0.58632,dos
2026-04-23 08:27:01.168822+00:00,10.153.80.29,177.180.210.170,11838,3306,TCP,21,10829,0.69612,benign
2026-04-23 19:01:00.168822+00:00,10.8.246.28,161.130.41.199,5486,443,UDP,616,582120,1.84466,dos
2026-04-22 08:41:11.168822+00:00,10.236.142.221,113.150.77.210,52707,22,TCP,66,6534,2.35315,brute_force
2026-04-22 16:43:30.168822+00:00,10.232.32.138,171.148.46.110,55515,445,TCP,20,9436,4.57974,benign
2026-04-22 23:02:29.168822+00:00,10.170.160.227,65.152.17.108,57555,443,ICMP,21,8228,3.32601,benign
2026-04-22 19:49:28.168822+00:00,10.42.35.212,218.53.125.120,56032,17435,TCP,7,539,0.13402,port_scan
2026-04-23 09:01:06.168822+00:00,10.165.234.52,194.241.212.150,12047,3389,TCP,25,9067,3.55987,benign
2026-04-24 05:40:01.168822+00:00,10.14.175.193,100.185.12.167,1949,2769,TCP,27,3159,0.38374,port_scan
2026-04-23 15:35:44.168822+00:00,10.165.12.222,77.117.165.104,33366,53,UDP,19,6874,3.07203,benign
2026-04-23 07:02:21.168822+00:00,10.64.123.6,73.50.102.4,33782,80,UDP,26,15748,1.41887,benign
2026-04-24 03:59:15.168822+00:00,10.193.208.49,193.220.173.71,2833,443,TCP,1674,1886598,1.66448,dos
2026-04-23 21:35:41.168822+00:00,10.19.163.141,173.150.67.118,57564,8080,UDP,23,14804,1.53959,benign
2026-04-23 10:20:25.168822+00:00,10.223.74.184,27.27.96.10,42432,3389,TCP,13,5330,3.66336,benign
2026-04-22 08:50:24.168822+00:00,10.216.224.22,195.240.83.92,45003,3306,TCP,27,9303,1.742,benign
2026-04-22 19:21:34.168822+00:00,10.160.87.141,174.80.200.22,36277,3306,TCP,14,6409,3.74623,benign
2026-04-24 02:44:25.168822+00:00,10.171.233.120,124.0.185.184,65109,445,TCP,21,10383,0.23253,benign
2026-04-23 09:04:35.168822+00:00,10.82.48.191,108.226.169.65,51231,445,UDP,15,8239,4.74492,benign
2026-04-24 02:45:44.168822+00:00,10.86.176.68,136.114.178.158,38327,3389,TCP,12,3413,1.1227,benign
2026-04-22 09:44:12.168822+00:00,10.207.170.127,176.42.5.95,33361,8080,TCP,25,14675,6.56946,benign
2026-04-22 14:59:06.168822+00:00,10.252.125.138,26.124.91.164,54873,3306,TCP,23,9080,1.844,benign
2026-04-22 13:26:28.168822+00:00,10.8.165.237,154.250.2.127,23853,25200,UDP,36,2304,0.01161,port_scan
2026-04-22 11:00:36.168822+00:00,10.148.98.165,180.65.220.166,56570,80,UDP,18,12317,0.45995,benign
2026-04-22 23:13:15.168822+00:00,10.140.54.51,115.29.145.2,9840,53,TCP,28,6001,5.1992,benign
2026-04-24 06:18:10.168822+00:00,10.228.157.226,77.95.21.18,3346,22,TCP,29,16389,1.29003,benign
2026-04-22 07:24:02.168822+00:00,10.88.243.149,199.121.23.84,4318,80,TCP,12,6775,5.17018,benign
2026-04-24 03:09:34.168822+00:00,10.220.187.236,137.228.113.46,24668,80,TCP,2182,2332558,1.94721,dos
2026-04-22 09:56:53.168822+00:00,10.155.196.8,113.176.32.161,35139,3306,ICMP,19,8690,1.99529,benign
2026-04-22 07:05:41.168822+00:00,10.136.205.208,84.253.111.145,58844,443,TCP,21,14509,5.84412,benign
2026-04-22 06:41:05.168822+00:00,10.143.241.61,160.205.14.90,60302,22,TCP,84,15624,0.42093,brute_force
2026-04-23 19:24:50.168822+00:00,10.202.82.66,13.18.121.103,3043,80,TCP,1249,1175309,1.51421,dos
2026-04-22 15:03:30.168822+00:00,10.206.205.238,164.171.235.65,50439,443,TCP,1106,878164,1.83744,dos
2026-04-22 11:36:54.168822+00:00,10.109.207.196,127.35.108.27,14010,32412,ICMP,10,660,0.33452,port_scan
2026-04-23 21:57:30.168822+00:00,10.225.79.125,204.134.18.86,26384,28315,TCP,20,1500,0.11206,port_scan
2026-04-23 13:05:21.168822+00:00,10.180.106.254,174.194.190.163,56394,443,TCP,13,6664,0.91323,benign
2026-04-22 23:11:59.168822+00:00,10.208.5.101,219.239.102.249,64485,445,TCP,16,10122,3.22178,benign
2026-04-23 19:07:04.168822+00:00,10.136.179.138,156.0.190.60,52231,53,ICMP,21,5467,1.28791,benign
2026-04-24 01:39:00.168822+00:00,10.156.148.39,193.61.122.224,12894,445,ICMP,17,6635,1.07084,benign
2026-04-23 08:01:52.168822+00:00,10.90.78.95,177.33.248.107,3473,445,TCP,18,7305,1.05735,benign
2026-04-24 00:48:34.168822+00:00,10.54.243.32,123.13.7.122,65382,445,TCP,14,7978,1.84032,benign
2026-04-22 22:53:26.168822+00:00,10.84.107.159,86.9.22.185,16210,53,TCP,16,8829,6.00332,benign
2026-04-23 23:46:42.168822+00:00,10.50.180.19,135.132.144.254,15870,443,TCP,260,242580,0.77517,dos
2026-04-23 13:09:18.168822+00:00,10.14.52.57,108.251.76.200,34679,443,TCP,1678,1443080,1.27779,dos
2026-04-22 16:30:07.168822+00:00,10.157.205.206,144.74.29.29,11875,53,UDP,21,7554,5.67162,benign
2026-04-23 12:28:43.168822+00:00,10.46.118.45,149.39.158.176,43979,22,UDP,18,8285,2.07331,benign
2026-04-22 22:46:02.168822+00:00,10.155.64.166,167.34.31.73,56395,445,TCP,23,7887,2.79754,benign
2026-04-22 09:41:47.168822+00:00,10.197.166.3,114.23.125.14,23351,53,TCP,25,12474,6.31467,benign
2026-04-23 04:48:44.168822+00:00,10.251.115.155,40.99.146.106,31270,8176,TCP,8,440,0.08863,port_scan
2026-04-22 09:19:46.168822+00:00,10.174.139.244,160.48.24.234,59071,13256,TCP,9,432,0.35482,port_scan
2026-04-23 03:02:56.168822+00:00,10.221.167.158,103.154.183.75,58558,47797,TCP,39,4329,0.12871,port_scan
2026-04-24 01:20:24.168822+00:00,10.89.116.2,24.212.174.141,7051,59188,TCP,14,1316,0.23771,port_scan
2026-04-22 10:10:03.168822+00:00,10.189.33.57,194.113.12.191,49280,22,ICMP,157,25434,1.51738,brute_force
2026-04-23 14:50:13.168822+00:00,10.146.171.9,181.93.50.204,2312,3389,TCP,24,13767,1.65851,benign
2026-04-22 17:47:56.168822+00:00,10.195.35.163,22.1.212.63,11134,8080,UDP,20,9369,1.92861,benign
2026-04-23 10:53:41.168822+00:00,10.198.47.102,177.135.237.213,41493,8080,TCP,18,7888,3.82177,benign
2026-04-23 12:06:10.168822+00:00,10.131.140.206,113.189.41.238,8889,22,TCP,23,8156,3.01617,benign
2026-04-23 18:46:23.168822+00:00,10.243.102.152,205.66.132.235,12895,8080,TCP,16,8172,1.16801,benign
2026-04-23 14:48:23.168822+00:00,10.236.154.13,80.29.250.51,29845,80,UDP,25,14076,4.14216,benign
2026-04-22 18:19:27.168822+00:00,10.78.169.251,44.119.117.54,27839,22,TCP,51,10404,0.91659,brute_force
2026-04-22 23:50:09.168822+00:00,10.59.54.165,197.8.234.163,37249,445,TCP,25,8226,1.43275,benign
2026-04-23 09:50:49.168822+00:00,10.29.242.232,66.103.20.235,60402,3389,UDP,172,26488,2.21124,brute_force
2026-04-22 20:35:17.168822+00:00,10.146.86.111,160.250.11.236,28325,443,UDP,2154,1781358,0.84386,dos
2026-04-23 22:52:10.168822+00:00,10.140.218.184,187.131.157.79,20780,80,TCP,20,10521,2.01056,benign
2026-04-23 10:27:49.168822+00:00,10.118.162.144,118.243.207.95,14699,8080,TCP,16,8728,0.47373,benign
2026-04-23 15:10:38.168822+00:00,10.30.78.52,127.96.88.162,57598,80,TCP,23,11566,2.29728,benign
2026-04-23 14:10:44.168822+00:00,10.140.247.182,99.161.247.27,15057,8080,UDP,23,13731,1.91652,benign
2026-04-22 23:19:01.168822+00:00,10.168.129.90,96.48.16.1,1287,22,TCP,17,7447,0.34252,benign
2026-04-23 16:27:35.168822+00:00,10.53.231.5,90.25.183.88,33918,22,TCP,42,11130,3.94239,brute_force
2026-04-23 13:25:44.168822+00:00,10.232.55.204,57.241.159.204,48225,3306,TCP,24,9108,0.96152,benign
2026-04-23 21:15:31.168822+00:00,10.216.233.244,174.58.160.30,1946,80,TCP,14,7837,5.77418,benign
2026-04-22 22:36:56.168822+00:00,10.128.143.9,123.254.53.183,42094,80,UDP,1431,1242108,1.74325,dos
2026-04-23 10:21:30.168822+00:00,10.211.148.12,22.133.32.249,29340,22,UDP,15,5283,3.39367,benign
2026-04-24 01:22:57.168822+00:00,10.88.217.98,105.243.230.30,51118,53,TCP,19,9467,2.19103,benign
2026-04-23 00:31:06.168822+00:00,10.73.69.45,118.162.109.176,3167,80,UDP,28,14411,1.83988,benign
2026-04-23 22:38:57.168822+00:00,10.137.70.149,105.220.160.127,58897,80,TCP,20,11186,4.56087,benign
2026-04-22 23:01:52.168822+00:00,10.126.166.150,192.173.68.91,57350,445,TCP,19,10726,2.07048,benign
2026-04-22 12:33:57.168822+00:00,10.15.1.78,30.102.144.144,45311,8080,TCP,29,12151,2.3843,benign
2026-04-22 07:58:51.168822+00:00,10.87.115.179,178.54.100.202,41028,22,UDP,19,11911,2.93898,benign
2026-04-23 05:57:04.168822+00:00,10.247.191.93,165.126.201.217,46446,3389,TCP,18,10678,6.70479,benign
2026-04-23 02:19:03.168822+00:00,10.59.90.63,101.200.57.143,11357,8080,TCP,16,6696,0.54757,benign
2026-04-22 18:26:37.168822+00:00,10.142.173.67,63.175.93.216,58880,445,TCP,22,7920,1.4717,benign
2026-04-24 00:02:02.168822+00:00,10.155.94.127,204.86.8.186,50605,3306,TCP,28,12019,0.75955,benign
2026-04-23 22:26:01.168822+00:00,10.60.139.24,204.235.59.8,49746,22,UDP,14,4395,3.32625,benign
2026-04-23 12:27:37.168822+00:00,10.127.113.104,27.127.69.37,32803,3389,TCP,18,9884,0.56548,benign
2026-04-23 19:16:40.168822+00:00,10.230.200.146,53.98.13.211,10113,443,TCP,17,11656,1.27944,benign
2026-04-23 10:47:58.168822+00:00,10.226.167.163,213.50.146.10,33970,443,TCP,27,19413,2.74954,benign
2026-04-23 13:16:38.168822+00:00,10.122.68.77,29.72.215.198,36180,445,TCP,22,8084,4.12021,benign
2026-04-22 17:04:31.168822+00:00,10.248.172.23,161.27.55.149,17547,3389,TCP,139,41005,1.50439,brute_force
2026-04-22 07:10:47.168822+00:00,10.59.242.53,89.189.140.145,60644,443,TCP,21,11168,1.29875,benign
2026-04-23 10:56:39.168822+00:00,10.141.90.181,133.238.141.193,26425,64663,UDP,11,726,0.29734,port_scan
2026-04-22 11:51:36.168822+00:00,10.219.108.3,113.22.138.218,62569,80,UDP,16,7575,1.82804,benign
2026-04-22 14:59:32.168822+00:00,10.91.5.57,172.139.243.246,57674,3306,UDP,20,9157,4.50811,benign
2026-04-23 07:15:22.168822+00:00,10.98.28.10,210.251.84.42,5848,443,TCP,2130,1733820,1.99425,dos
2026-04-22 22:42:05.168822+00:00,10.79.6.65,104.63.40.166,10520,80,TCP,471,527520,1.51649,dos
2026-04-23 01:14:12.168822+00:00,10.29.136.204,34.14.47.102,26352,33247,TCP,36,3060,0.17349,port_scan
2026-04-23 10:23:16.168822+00:00,10.218.158.22,150.252.159.134,41259,3389,TCP,17,8585,5.06058,benign
2026-04-23 22:59:27.168822+00:00,10.18.190.190,73.84.157.48,8349,443,UDP,1236,1426344,1.58492,dos
2026-04-22 08:30:39.168822+00:00,10.68.253.163,27.191.250.237,15016,22,TCP,29,12838,1.55619,benign
2026-04-22 19:37:06.168822+00:00,10.111.159.5,153.235.193.17,56262,445,TCP,21,15422,4.99987,benign
2026-04-22 21:16:49.168822+00:00,10.188.56.4,93.19.66.252,29718,3389,TCP,19,9418,8.82915,benign
2026-04-22 18:08:45.168822+00:00,10.159.0.7,186.243.122.56,36890,22,TCP,136,39712,2.9891,brute_force
2026-04-22 10:34:53.168822+00:00,10.43.243.250,91.50.246.150,35409,80,TCP,16,10226,4.54358,benign
2026-04-22 19:10:39.168822+00:00,10.107.87.109,21.80.126.183,63536,40553,TCP,15,1185,0.04952,port_scan
2026-04-22 14:12:07.168822+00:00,10.159.146.79,201.52.179.205,8880,22,TCP,25,8508,1.37233,benign
2026-04-24 00:29:49.168822+00:00,10.64.124.74,176.72.86.36,34654,443,TCP,1751,1386792,1.77379,dos
2026-04-22 23:14:07.168822+00:00,10.111.7.48,134.87.105.6,6088,443,TCP,888,715728,0.28113,dos
2026-04-22 22:51:40.168822+00:00,10.247.91.111,211.164.60.18,4022,39743,UDP,15,705,0.36971,port_scan
2026-04-23 15:35:16.168822+00:00,10.48.222.72,93.37.48.202,32251,22,TCP,19,5268,5.2483,benign
2026-04-23 10:58:25.168822+00:00,10.74.106.206,22.128.197.151,59310,3389,TCP,21,13371,1.95952,benign
2026-04-22 19:10:08.168822+00:00,10.202.46.50,38.71.43.247,27431,53,TCP,16,4317,0.97576,benign
2026-04-22 20:38:39.168822+00:00,10.65.49.128,154.251.34.93,47281,445,TCP,20,8086,6.9124,benign
2026-04-22 07:17:46.168822+00:00,10.63.18.201,86.200.18.204,60438,3306,UDP,22,11690,3.96599,benign
2026-04-22 16:52:09.168822+00:00,10.87.63.37,110.232.84.219,1421,3389,TCP,20,17457,2.28023,benign
2026-04-23 01:29:12.168822+00:00,10.208.153.82,200.112.228.92,46052,22,ICMP,22,13953,3.11378,benign
2026-04-23 02:47:53.168822+00:00,10.211.77.64,151.238.45.104,58988,3306,UDP,20,9049,2.85624,benign
2026-04-22 16:56:29.168822+00:00,10.96.9.114,22.132.70.25,58878,445,TCP,12,6287,3.92203,benign
2026-04-23 23:56:27.168822+00:00,10.191.107.148,202.74.186.42,48493,24894,TCP,34,3400,0.26253,port_scan
2026-04-23 19:41:24.168822+00:00,10.100.209.254,67.21.180.95,60909,22,TCP,23,16538,4.15694,benign
2026-04-23 03:22:42.168822+00:00,10.138.176.155,202.131.48.198,39857,3389,TCP,123,22509,3.35801,brute_force
